storeId	comment
4787	if you know paul then let let him order for you. he knows little something about food.
101687	well, they have 'c' right now. so they have that going for them.
211609	the belly dancing was to sort and the service could have been better, but the food, the french beer and the vibe will keep us coming back for more!!
38491	rock shrimp and the el topo roll. do itttt
82732	the jade noodle is brilliant.
93642	can't decide which thai i like better cheers or lily
30939	best gnocchi and pretty much best italian all around. ask for maggie she'll take care of you.
23999	try and sit down at the bar that is over the kitchen and watch the chefs cook all the food.
16112	loved their selection of red wines
24296	try the food with glass of wine
13173	go here for their vodka sauce pizza
200567	good pizza! just had food baby.
26583	if you see me here during daylight, please do not tell my boss!
24915	again does the trick.
713	get the grilled chicken and guac sandwich
114319	don't forget it's cash only,but great place to stop for burger or late weekend brunch
114319	stop at chase bofa hsbc or first republic love this place but always forget its cash only
114319	the turkey burger with pesto mayo rocks !!
145413	1st irish theatre festival awards ceremony is being held here tonight!
82569	the village voice voted this best bar for modelizers in our best of new york poll!
943	pitch your startup to first round capital here. they're right across the street.
21920	get yourself booth between 8:15 and 9:30 and try to gather pieces of discussions from silicon alley shrewdest investors and innovators...
33560	i think eveyone who works here is model
18406	phone battery dead? check out the solar battery docking station for your mobile phone on union square west btwn 14th 15th streets!
41365	this place is garbage. don't waste your time\/ money.
208163	do not come here, low quality food and service. had to send side of bacon back 2x's, once being raw, second time looking like it was week old. opt for abc kitchen, craftbar or almond.
133140	great spot for lunch in the sun, but expect wait.
27367	try the french toast with fruit side of bacon!! the ft was with bananas caramel (via @foodspotting)
43905	what happened to the cuban sandwich???!!! argh!!!!
53708	always can use their bathrooms w\/o purchase. i think should buy something to support this as long as they allow it or leave tip.
195788	big big smile you always have better service :d
19335	two words: herb fries
27404	stop staring at your model waiter\/waitress. get the pao de queijo (brazilian bread) appetizer.
11023	the yoghurt banana split is the best breakfast.
12533	here for visit? love nyc? want to take some of it home? nyc's photographer yale gurney and his online wall decor marketplace yalegurney.com\/shop
22056	pretty good. service friendly, though she did say she was one of the 'good ones.' great music.
8388	try the malted milk ball sundae
287	vampires. seriously, watch yourself. trust no one.
63524	get the crispy watercress salad. always.
82569	winner of best use of watercress in the village voice 2011 best of issue! salad? deep fry it, please! we love the fried watercress salad.
82569	winner of best thai in the village voice 2011 best of issue! order the dark version of the beef tendon soup it will be laced with blood!
65107	order as many dishes as possible, but make sure the crispy ground catfish is one of them. try to convince them not to go easy on you with the spiciness.
22601	crispy watercress salad! omg amazing !!!
6243	best thai restaurant in nyc. always start off with some tom kha kai or other soup.
257034	get the crispy chinese watercress salad. ready? ok go
334	wonderful restaurant but only for meat eaters. if you're vegetarian or even semi-vegetarian, there's nothing for you here.
168434	don't be pussy, get the duck confit! take that, heart!
6120	late night steak frites or burger rossini -- c'est si bon.
186838	bloody mary is kind of small, bit it helps hangover. if you have 6.
146210	mr. bourdain has nothing to do with this restaurant in eons. but still great.
223230	the steak frites here is the best. if you're flexible they offer 50% of 50 wines on monday score!
53109	extremely busy place at all times. be wise and make reservation before going. fries are must if you like them well done and extremely crispy.
61622	ham and cheese crepes were amazing.
211609	some of the best steak i have had to date has come from les halles. i love all aspects of this place\u2013 especially their bucherie (pick up your meat to cook at home) check out the rest our review!
39408	don't get the french onion soup, terrible
152861	real fresh squeezed pink grapefruit juice
22982	gotta have great steak this summer
72	one of the first places i ever went to in nyc when i first moved here. i love their great pastas and they have an incredible lunch special
1163	bread is horrible but the food is really good.
118710	try the dragon roll, sake teri crunch, spicy bay scallop tamago #delicious #fantastic (via @foodspotting)
118710	try the sake teri crunch, spicy bay scallop and tamago #favoritesushi #delicious #amazing (via @foodspotting)
48997	the turkey burger with swiss cheese is amazing. lots of fancy places around but my simple taste loves it here.
33560	try the 'bread, olives cheese' plate. only $8
33560	tell fletcher the bartender that you used to live in hawaii
134677	the new staff needs customer kindness courses... third rail may take over if they keep it up
33560	they turn off the wifi if you try to nerd it up too late on weekend night.
1319	get yogurt sauce with your samosa
53109	great hole in the wall place for cheap indian cuisine. biryani chicken over rice with choice of veggie for only $6.00
25218	strongest margaritas going, and usually have $5 margarita special all day sunday.
152611	prices are steep, but its nyc so its average. prime ny strip steak ($48) was excellent. seems like i can only get good steak in ny.
58063	and major waiter fail. no spoon for my friend having soup and no steak knife for me having steak.
58063	the change in chefs is unfortunate and the service was the slowest ever. another table left before getting food because it was taking so long.
120838	skip the avocado rolls- they're weird. get the huge margarita- they're awesome!
60601	the margaritas are basic, but will do the job (and surprisingly i didn't have hangover the next day). plenty of vegan options and the food tastes fresh and un-heavy. yumm!!
5183	breakfast burrito is off the hook! margaritas ain't half bad either.
15602	get the drink pitchers!
62837	love it! great food, great sunday menu and great ambiance music!!!
15416	very rich but so is truffle and gelatto
25094	awesome farm to table type american. menu changes constantly but having been here 6 times i can say everything i've had is great or better. same owners as cookshop! (4 of 4 petals via fondu)
29638	little bit of wait, so try to make reservation. burger was big but overpriced. brunch looked phenomenal.
105569	i expected their takeaway to be cheaper than dine in... was not the case
7366	must order one of their specialty bloody mary's
196154	the best brunch ever! be prepared to wait for table!
9	had the branzino, sweetbreads, and gazpacho, which were all great. reasonable for the quality. really nice staff, too!
28761	best fish chips...
82569	winner of best fish and chips in the village voice 2011 best of issue! get the mushy peas as side far more delicious than the name would suggest.
